48, 105, 15
96, 54, 15
286, 402, 15
355, 72, 15
252, 18, 15
65, 348, 15
415, 218, 15
20, 173, 15
72, 76, 15
58, 91, 15
206, 15, 15
63, 86, 15
208, 415, 15
161, 408, 15
15, 229, 15
21, 265, 15
323, 383, 15
52, 330, 15
228, 415, 15
54, 334, 15
411, 178, 15
370, 341, 15
266, 408, 15
40, 312, 15
46, 323, 15
399, 294, 15
113, 43, 15
360, 77, 15
21, 167, 15
52, 98, 15
406, 156, 15
409, 263, 15
117, 389, 15
414, 237, 15
133, 32, 15
401, 290, 15
350, 363, 15
195, 16, 15
15, 211, 15
107, 384, 15
178, 411, 15
415, 221, 15
35, 128, 15
75, 358, 15
99, 378, 15
19, 174, 15
37, 307, 15
407, 270, 15
19, 253, 15
120, 391, 15
299, 396, 15
415, 202, 15
375, 94, 15
331, 378, 15
413, 186, 15
359, 77, 15
125, 394, 15
17, 188, 15
195, 414, 15
275, 406, 15
59, 341, 15
229, 16, 15
62, 87, 15
135, 398, 15
142, 29, 15
15, 214, 15
185, 17, 15
36, 305, 15
109, 45, 15
79, 68, 15
301, 35, 15
140, 401, 15
50, 328, 15
374, 337, 15
135, 32, 15
399, 136, 15
64, 84, 15
197, 16, 15
217, 415, 15
384, 323, 15
381, 104, 15
19, 256, 15
305, 394, 15
401, 141, 15
403, 282, 15
316, 42, 15
202, 415, 15
17, 240, 15
415, 205, 15
349, 364, 15
413, 189, 15
390, 311, 15
348, 65, 15
405, 153, 15
114, 388, 15
32, 296, 15
362, 79, 15
284, 403, 15
44, 319, 15
72, 355, 15
321, 46, 15
101, 379, 15
333, 377, 15
233, 414, 15
226, 415, 15
414, 232, 15
380, 101, 15
388, 316, 15
147, 403, 15
61, 88, 15
321, 384, 15
330, 378, 15
209, 415, 15
162, 408, 15
245, 413, 15
245, 17, 15
401, 143, 15
127, 395, 15
415, 216, 15
20, 171, 15
408, 267, 15
324, 47, 15
337, 57, 15
303, 35, 15
21, 263, 15
275, 24, 15
17, 243, 15
415, 208, 15
55, 336, 15
15, 228, 15
411, 177, 15
97, 53, 15
329, 51, 15
342, 61, 15
388, 115, 15
411, 256, 15
25, 276, 15
364, 349, 15
414, 235, 15
377, 97, 15
406, 274, 15
82, 365, 15
252, 19, 15
49, 326, 15
323, 46, 15
415, 219, 15
235, 414, 15
58, 92, 15
121, 391, 15
87, 369, 15
323, 384, 15
282, 26, 15
295, 398, 15
332, 378, 15
24, 274, 15
31, 136, 15
81, 363, 15
217, 15, 15
360, 78, 15
157, 23, 15
60, 89, 15
176, 19, 15
183, 18, 15
380, 328, 15
387, 318, 15
186, 17, 15
133, 33, 15
358, 354, 15
125, 393, 15
277, 25, 15
365, 82, 15
393, 305, 15
51, 329, 15
343, 369, 15
36, 303, 15
108, 46, 15
310, 39, 15
389, 314, 15
415, 222, 15
39, 311, 15
347, 365, 15
35, 129, 15
36, 304, 15
382, 104, 15
140, 400, 15
395, 302, 15
209, 15, 15
19, 254, 15
391, 311, 15
415, 203, 15
305, 37, 15
406, 154, 15
413, 187, 15
80, 67, 15
397, 298, 15
16, 192, 15
173, 19, 15
405, 151, 15
256, 411, 15
393, 307, 15
349, 363, 15
365, 347, 15
70, 353, 15
390, 118, 15
415, 225, 15
119, 390, 15
399, 137, 15
64, 347, 15
388, 315, 15
224, 415, 15
370, 89, 15
154, 24, 15
19, 257, 15
401, 142, 15
32, 133, 15
144, 28, 15
316, 43, 15
152, 405, 15
415, 206, 15
66, 81, 15
130, 34, 15
236, 414, 15
147, 27, 15
132, 397, 15
348, 66, 15
192, 414, 15
405, 154, 15
141, 29, 15
211, 15, 15
408, 162, 15
123, 37, 15
411, 254, 15
280, 26, 15
310, 391, 15
329, 50, 15
288, 29, 15
380, 102, 15
353, 70, 15
106, 383, 15
86, 62, 15
250, 412, 15
400, 290, 15
330, 379, 15
216, 415, 15
168, 21, 15
319, 386, 15
396, 299, 15
177, 411, 15
260, 20, 15
35, 302, 15
41, 313, 15
303, 36, 15
22, 268, 15
153, 25, 15
402, 287, 15
369, 343, 15
40, 311, 15
201, 15, 15
332, 377, 15
97, 54, 15
341, 371, 15
411, 257, 15
126, 394, 15
387, 316, 15
400, 292, 15
60, 341, 15
28, 285, 15
194, 414, 15
143, 29, 15
368, 87, 15
242, 17, 15
49, 327, 15
323, 47, 15
415, 220, 15
23, 158, 15
119, 39, 15
361, 352, 15
65, 83, 15
171, 20, 15
346, 64, 15
264, 409, 15
282, 27, 15
397, 132, 15
122, 38, 15
218, 415, 15
56, 94, 15
24, 275, 15
297, 32, 15
25, 154, 15
16, 239, 15
27, 283, 15
193, 16, 15
292, 400, 15
237, 16, 15
380, 329, 15
285, 402, 15
410, 173, 15
259, 20, 15
62, 86, 15
285, 403, 15
86, 368, 15
365, 83, 15
393, 306, 15
394, 126, 15
78, 70, 15
393, 123, 15
225, 415, 15
109, 385, 15
23, 161, 15
396, 131, 15
270, 407, 15
145, 28, 15
101, 50, 15
395, 303, 15
345, 367, 15
43, 112, 15
244, 17, 15
263, 409, 15
133, 397, 15
349, 66, 15
121, 38, 15
308, 392, 15
17, 184, 15
80, 68, 15
397, 299, 15
89, 370, 15
16, 193, 15
173, 20, 15
274, 24, 15
53, 98, 15
192, 16, 15
405, 152, 15
18, 248, 15
385, 110, 15
17, 185, 15
414, 196, 15
15, 210, 15
148, 404, 15
317, 387, 15
365, 348, 15
251, 412, 15
129, 396, 15
326, 381, 15
94, 374, 15
390, 119, 15
137, 399, 15
261, 20, 15
367, 344, 15
269, 23, 15
24, 156, 15
95, 55, 15
227, 415, 15
104, 49, 15
22, 266, 15
