15, 119, 315
202, 165, 315
137, 212, 315
132, 17, 315
31, 169, 315
213, 134, 315
33, 173, 315
127, 16, 315
119, 215, 315
71, 25, 315
168, 200, 315
215, 112, 315
183, 42, 315
35, 56, 315
65, 202, 315
16, 105, 315
213, 96, 315
19, 142, 315
24, 75, 315
49, 40, 315
148, 209, 315
61, 31, 315
212, 140, 315
162, 204, 315
92, 212, 315
52, 37, 315
70, 25, 315
28, 164, 315
208, 152, 315
40, 182, 315
18, 140, 315
15, 122, 315
15, 111, 315
196, 57, 315
212, 91, 315
190, 49, 315
37, 52, 315
22, 79, 315
92, 18, 315
26, 160, 315
79, 22, 315
145, 19, 315
155, 206, 315
140, 18, 315
32, 171, 315
58, 32, 315
20, 85, 315
38, 51, 315
100, 16, 315
135, 17, 315
201, 165, 315
40, 49, 315
181, 191, 315
141, 211, 315
41, 48, 315
83, 210, 315
25, 159, 315
93, 213, 315
52, 192, 315
23, 76, 315
153, 207, 315
17, 96, 315
37, 177, 315
179, 191, 315
211, 141, 315
144, 19, 315
79, 208, 315
45, 186, 315
139, 18, 315
197, 58, 315
19, 85, 315
106, 15, 315
214, 99, 315
213, 136, 315
215, 123, 315
29, 166, 315
39, 180, 315
164, 202, 315
182, 190, 315
68, 204, 315
214, 129, 315
87, 211, 315
203, 162, 315
82, 210, 315
114, 15, 315
213, 98, 315
176, 36, 315
17, 137, 315
185, 187, 315
27, 162, 315
25, 72, 315
169, 31, 315
132, 214, 315
213, 137, 315
109, 215, 315
160, 205, 315
43, 45, 315
104, 214, 315
57, 196, 315
133, 213, 315
21, 81, 315
194, 53, 315
19, 143, 315
154, 207, 315
122, 215, 315
102, 16, 315
205, 158, 315
174, 196, 315
159, 25, 315
143, 211, 315
120, 215, 315
188, 46, 315
139, 212, 315
23, 155, 315
15, 114, 315
170, 199, 315
16, 99, 315
206, 74, 315
147, 210, 315
172, 197, 315
16, 127, 315
204, 69, 315
62, 200, 315
193, 177, 315
211, 143, 315
173, 196, 315
198, 172, 315
150, 208, 315
205, 71, 315
215, 107, 315
22, 150, 315
210, 84, 315
58, 198, 315
54, 36, 315
16, 100, 315
195, 55, 315
103, 16, 315
20, 145, 315
167, 200, 315
179, 38, 315
63, 30, 315
57, 33, 315
188, 183, 315
45, 44, 315
214, 102, 315
19, 88, 315
15, 106, 315
215, 115, 315
46, 188, 315
195, 56, 315
24, 157, 315
60, 32, 315
16, 130, 315
185, 43, 315
77, 207, 315
19, 145, 315
156, 24, 315
198, 58, 315
49, 190, 315
22, 153, 315
85, 210, 315
29, 63, 315
113, 15, 315
214, 132, 315
89, 18, 315
20, 148, 315
184, 42, 315
42, 184, 315
184, 187, 315
211, 86, 315
15, 125, 315
36, 176, 315
112, 215, 315
71, 205, 315
21, 150, 315
173, 33, 315
166, 201, 315
192, 51, 315
149, 209, 315
76, 207, 315
202, 65, 315
209, 81, 315
136, 213, 315
55, 195, 315
44, 45, 315
175, 195, 315
31, 60, 315
89, 211, 315
27, 67, 315
134, 213, 315
22, 77, 315
47, 42, 315
178, 192, 315
123, 215, 315
105, 15, 315
121, 15, 315
142, 211, 315
15, 117, 315
35, 176, 315
111, 215, 315
16, 102, 315
157, 24, 315
54, 194, 315
17, 132, 315
48, 41, 315
172, 33, 315
186, 45, 315
18, 89, 315
191, 51, 315
213, 93, 315
34, 56, 315
68, 27, 315
43, 185, 315
199, 60, 315
51, 38, 315
207, 153, 315
178, 37, 315
17, 94, 315
202, 163, 315
116, 15, 315
80, 209, 315
24, 73, 315
66, 202, 315
36, 53, 315
174, 35, 315
212, 138, 315
16, 132, 315
93, 17, 315
176, 195, 315
32, 60, 315
167, 29, 315
39, 50, 315
208, 150, 315
214, 105, 315
59, 198, 315
177, 37, 315
18, 138, 315
215, 118, 315
177, 193, 315
15, 109, 315
209, 149, 315
212, 89, 315
130, 214, 315
30, 167, 315
48, 189, 315
115, 15, 315
207, 77, 315
86, 19, 315
170, 31, 315
138, 212, 315
34, 173, 315
26, 70, 315
59, 32, 315
200, 62, 315
166, 29, 315
138, 18, 315
160, 26, 315
211, 89, 315
189, 47, 315
47, 189, 315
210, 147, 315
197, 173, 315
85, 19, 315
213, 132, 315
60, 199, 315
182, 41, 315
126, 214, 315
53, 37, 315
215, 121, 315
145, 210, 315
212, 92, 315
215, 110, 315
98, 214, 315
75, 207, 315
28, 66, 315
41, 182, 315
35, 54, 315
22, 80, 315
16, 125, 315
192, 179, 315
137, 213, 315
17, 135, 315
18, 92, 315
129, 16, 315
75, 24, 315
124, 15, 315
206, 157, 315
199, 169, 315
114, 215, 315
195, 176, 315
52, 193, 315
15, 120, 315
17, 97, 315
31, 170, 315
180, 191, 315
20, 83, 315
52, 38, 315
107, 15, 315
144, 211, 315
183, 188, 315
208, 153, 315
69, 204, 315
18, 141, 315
186, 185, 315
204, 162, 315
175, 35, 315
191, 180, 315
43, 46, 315
28, 165, 315
23, 153, 315
200, 63, 315
118, 15, 315
63, 200, 315
153, 22, 315
194, 177, 315
65, 28, 315
210, 82, 315
141, 212, 315
150, 21, 315
214, 127, 315
113, 215, 315
145, 20, 315
155, 207, 315
32, 172, 315
37, 178, 315
38, 52, 315
25, 70, 315
141, 18, 315
153, 23, 315
80, 21, 315
214, 100, 315
136, 17, 315
155, 24, 315
215, 124, 315
215, 113, 315
196, 173, 315
140, 212, 315
149, 21, 315
84, 210, 315
213, 97, 315
163, 27, 315
148, 210, 315
212, 141, 315
205, 72, 315
73, 206, 315
181, 39, 315
