25,50,82
25,50,146
25,50,91
25,50,100
25,50,109
25,50,54
25,50,118
25,50,84
25,50,148
25,50,93
25,50,102
25,50,111
25,50,120
25,50,77
25,50,141
25,50,86
25,50,150
25,50,95
25,50,104
25,50,113
25,50,70
25,50,134
25,50,79
25,50,143
25,50,88
25,50,97
25,50,106
25,50,63
25,50,127
25,50,72
25,50,136
25,50,81
25,50,145
25,50,90
25,50,99
25,50,56
25,50,65
25,50,129
25,50,74
25,50,138
25,50,83
25,50,147
25,50,92
25,50,58
25,50,122
25,50,67
25,50,131
25,50,76
25,50,140
25,50,85
25,50,149
25,50,94
25,50,51
25,50,115
25,50,60
25,50,124
25,50,69
25,50,133
25,50,78
25,50,142
25,50,87
25,50,108
25,50,53
25,50,117
25,50,62
25,50,126
25,50,71
25,50,135
25,50,80
25,50,144
25,50,101
25,50,110
25,50,55
25,50,119
25,50,64
25,50,128
25,50,73
25,50,137
25,50,103
25,50,112
25,50,57
25,50,121
25,50,66
25,50,130
25,50,75
25,50,139
25,50,96
25,50,105
25,50,50
25,50,114
25,50,59
25,50,123
25,50,68
25,50,132
25,50,89
25,50,98
25,50,107
25,50,52
25,50,116
25,50,61
25,50,125
