204, 63, 50
140, 26, 50
173, 212, 50
135, 25, 50
31, 92, 50
150, 28, 50
77, 37, 50
70, 208, 50
130, 225, 50
145, 27, 50
31, 160, 50
215, 169, 50
167, 216, 50
44, 184, 50
149, 222, 50
197, 194, 50
222, 148, 50
158, 31, 50
205, 185, 50
131, 225, 50
55, 197, 50
216, 84, 50
157, 220, 50
182, 207, 50
110, 224, 50
190, 49, 50
221, 153, 50
77, 212, 50
26, 138, 50
214, 80, 50
220, 94, 50
192, 200, 50
217, 165, 50
172, 213, 50
30, 93, 50
75, 212, 50
126, 225, 50
80, 214, 50
26, 111, 50
195, 197, 50
76, 38, 50
67, 43, 50
76, 212, 50
60, 201, 50
225, 125, 50
45, 186, 50
58, 51, 50
182, 43, 50
63, 46, 50
25, 121, 50
93, 30, 50
112, 26, 50
195, 53, 50
145, 223, 50
29, 155, 50
147, 27, 50
210, 73, 50
166, 34, 50
222, 102, 50
26, 141, 50
32, 163, 50
95, 220, 50
90, 219, 50
99, 28, 50
191, 201, 50
224, 136, 50
221, 96, 50
25, 129, 50
159, 219, 50
86, 217, 50
118, 25, 50
194, 198, 50
160, 31, 50
194, 53, 50
219, 160, 50
65, 205, 50
54, 55, 50
202, 62, 50
219, 92, 50
224, 109, 50
225, 128, 50
75, 38, 50
225, 117, 50
108, 224, 50
94, 220, 50
224, 137, 50
223, 142, 50
176, 211, 50
32, 87, 50
57, 52, 50
222, 151, 50
188, 202, 50
68, 207, 50
167, 34, 50
121, 225, 50
41, 70, 50
28, 99, 50
158, 219, 50
201, 61, 50
60, 49, 50
211, 75, 50
53, 195, 50
26, 113, 50
146, 27, 50
64, 205, 50
156, 30, 50
223, 104, 50
29, 98, 50
151, 29, 50
223, 143, 50
43, 182, 50
170, 36, 50
188, 47, 50
199, 57, 50
212, 173, 50
25, 132, 50
56, 52, 50
56, 197, 50
132, 225, 50
34, 83, 50
158, 220, 50
39, 74, 50
26, 114, 50
103, 27, 50
223, 105, 50
191, 49, 50
42, 181, 50
151, 222, 50
187, 47, 50
28, 148, 50
46, 63, 50
218, 161, 50
40, 177, 50
125, 25, 50
212, 75, 50
180, 41, 50
206, 66, 50
214, 170, 50
36, 80, 50
176, 39, 50
27, 143, 50
181, 208, 50
200, 59, 50
224, 139, 50
221, 99, 50
113, 26, 50
57, 199, 50
51, 57, 50
220, 157, 50
207, 183, 50
95, 29, 50
78, 37, 50
179, 41, 50
154, 221, 50
30, 156, 50
27, 105, 50
72, 40, 50
192, 51, 50
209, 70, 50
136, 224, 50
216, 166, 50
224, 112, 50
114, 26, 50
225, 131, 50
155, 220, 50
225, 120, 50
45, 64, 50
201, 190, 50
103, 223, 50
68, 43, 50
41, 179, 50
51, 193, 50
47, 187, 50
28, 102, 50
101, 28, 50
184, 206, 50
216, 167, 50
153, 221, 50
186, 45, 50
27, 146, 50
35, 81, 50
124, 225, 50
224, 142, 50
62, 203, 50
41, 180, 50
58, 199, 50
25, 135, 50
25, 124, 50
115, 225, 50
27, 108, 50
146, 223, 50
225, 123, 50
98, 29, 50
117, 25, 50
37, 172, 50
61, 201, 50
29, 153, 50
37, 77, 50
164, 33, 50
94, 30, 50
193, 199, 50
170, 214, 50
198, 194, 50
53, 56, 50
35, 168, 50
196, 55, 50
26, 108, 50
172, 36, 50
38, 175, 50
48, 189, 50
74, 39, 50
33, 163, 50
26, 136, 50
128, 25, 50
106, 223, 50
97, 29, 50
79, 214, 50
28, 151, 50
61, 48, 50
101, 222, 50
220, 92, 50
217, 163, 50
25, 116, 50
